ENTITY,GROUPS,FAMILY,FAMILY_CS,CROSS_SECTION_MM,FIXATION,SPOOL_TYPE,RM,LME_PROJECTS,LME_SALES,BASIC_LME,UNIT_PRICE,MONTH,MONTH_NAME,QTY_KM,RC_KG,CC_KG,ES_MM,AV_INDEX,TOTAL_AMOUNT,ADDED_VALUE
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0075,75,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,92.268864,3,Mar,1464.904,9272.071196079034,9961.3472,1098.678,21929.61288,135165.027949056,2814.36
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0100,100,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,113.746832,3,Mar,180.731,1520.4427651987917,1518.1404,180.731,3300.1480600000004,20557.578694191998,566.0600000000001
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0150,150,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,172.48723999999999,3,Mar,200.285,2455.9203562205366,2603.705,300.4275,4949.04235,34546.6068634,1161.3700000000001
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0200,200,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,220.82341999999997,3,Mar,388.48,6391.266886123558,6409.92,776.96,12920.844799999999,85785.48220159998,4257.28
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0250,250,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,283.83456,3,Mar,591.907,12078.742079698477,13021.954,1479.7675,19976.861249999998,168003.66290592,7087.5
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0300,300,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,356.68195999999995,3,Mar,82.566,2111.444333738651,2229.282,247.698,4108.48416,29449.802709359996,1990.3999999999999
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0400,400,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,468.32928,3,Mar,279.48,9206.021207489102,10061.28,1117.92,16517.268,130888.66717439999,10460.7
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0500,500,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,583.6365999999999,3,Mar,108.583,4267.402874115634,4886.235,542.915,7828.8342999999995,63373.01293779999,5407.5
COFICAB Kenitra,APTIV,A3ZP      ,A3ZP0700,700,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,829.6312399999999,3,Mar,75.086,4283.690338305223,4730.418,525.602,8520.75928,62293.691286639994,10553.640000000001
COFICAB Kenitra,APTIV,B2M       ,B2MSN013,13,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.467169999999998,10.96766,23.620603999999997,3,Mar,2883.15,3401.3666791852615,3459.7799999999997,374.8095,28427.858999999997,68101.7444226,2060.74
COFICAB Kenitra,APTIV,F3        ,F30035,35,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,47.54504,3,Mar,76.69800000000001,231.12931084036038,245.4336,26.8443,873.59022,3646.6094779200002,68.34
COFICAB Kenitra,APTIV,F3        ,F30050,50,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,61.983180000000004,3,Mar,116.599,492.0240668358054,513.0356,58.2995,1430.6697299999998,7227.176804820001,159.51
COFICAB Kenitra,APTIV,F3        ,F30075,75,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,91.26961499999999,3,Mar,53.498999999999995,337.51110584519915,358.4433,40.124249999999996,832.97943,4882.833132884999,108.99000000000001
COFICAB Kenitra,APTIV,F3        ,F30100,100,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,119.90636,3,Mar,65.125,545.79194756863,573.1,65.125,1333.76,7808.9016950000005,245.76
COFICAB Kenitra,APTIV,F3        ,F30150,150,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,170.83016,3,Mar,19.848,242.48739425324976,254.05440000000002,29.772,520.21608,3390.63701568,131.05
COFICAB Kenitra,APTIV,F3        ,F30250,250,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,283.49636499999997,3,Mar,26.691,543.2317113509733,579.1947,66.7275,1022.79912,7566.8014782149985,383.2
COFICAB Kenitra,APTIV,F3        ,F30400,400,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,457.09574999999995,3,Mar,8.4,276.69449743419375,294.0,33.6,517.86,3839.6043,369.9
COFICAB Kenitra,APTIV,F3        ,F30600,600,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,679.8486249999999,3,Mar,7.807,390.8647281276984,409.8675,46.842,676.71076,5307.578215374999,606.76
COFICAB Kenitra,APTIV,F3        ,F30800,800,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,976.2057275,3,Mar,2.6,178.36926174207153,200.07,20.8,277.654,2538.1348915,320.37
COFICAB Kenitra,APTIV,FCF3      ,FCF31600,1600,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,2055.19626,3,Mar,5.85,787.8109773915716,882.1800000000001,93.6,2055.6315,12022.898121000002,2108.34
COFICAB Kenitra,APTIV,FLR2X B T4,2X4B0250,250,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,11.467169999999998,10.96766,334.4320799999999,3,Mar,3.07,62.4825354556775,73.67999999999999,7.675,181.8054,1026.7064855999997,59.22
COFICAB Kenitra,APTIV,FLR2X-A T4,2X4A0075,75,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,11.467169999999998,10.96766,104.823624,3,Mar,33.678,213.16401193631097,242.48160000000001,25.258499999999998,749.67228,3530.2500090719996,89.04
COFICAB Kenitra,APTIV,FLRY      ,LRY0800,800,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,941.2857275,3,Mar,118.098,7689.626401191448,9087.6411,944.784,8487.703260000002,111163.961846295,4168.46
COFICAB Kenitra,APTIV,FLRY      ,LRY1000,1000,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,1159.38368,3,Mar,87.276,7419.984807799657,8238.8544,872.7600000000001,8100.08556,101186.37005567999,4640.5
COFICAB Kenitra,APTIV,FLRY      ,LRY2500,2500,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,2905.77575,3,Mar,31.525,6588.137089458805,7408.375,788.125,7901.4259999999995,91604.58051875,7268.5599999999995
COFICAB Kenitra,APTIV,FLRY      ,LRY3500,3500,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,4356.9692,3,Mar,4.7,1388.2487070320851,1579.2,164.5,2635.2430000000004,20477.75524,3364.1400000000003
COFICAB Kenitra,APTIV,FLRY-A    ,YA00,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,43.75504,3,Mar,34.676,104.49607529140704,110.9632,12.136600000000001,263.5376,1517.24976704,22.799999999999997
COFICAB Kenitra,APTIV,FLRY-A    ,YA0035,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,43.75504,3,Mar,9696.577,29220.62060967025,31029.046400000003,3393.80195,73693.9852,424274.11449808,5494.8
COFICAB Kenitra,APTIV,FLRY-B    ,VHLGF5000,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,43.43504,3,Mar,9.9,29.83333911203338,31.680000000000003,3.465,72.072,430.00689600000004,7.28
COFICAB Kenitra,APTIV,FLRY-B    ,YB00,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,43.43504,3,Mar,27.751,83.62676704020589,88.8032,9.71285,202.02728000000002,1205.3657950400002,14.56
COFICAB Kenitra,APTIV,FLRY-B    ,YB00,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,58.02318,3,Mar,30.002000000000002,126.60233838375831,132.0088,15.001000000000001,249.31662000000003,1740.81144636,24.93
COFICAB Kenitra,APTIV,FLRY-B    ,YB00,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,86.089615,3,Mar,62.995,397.41886974930975,422.0665,47.246249999999996,654.51805,5423.215296925,83.12
COFICAB Kenitra,APTIV,FLRY-B    ,YB0000,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,43.43504,3,Mar,27.439999999999998,82.68957830648444,87.808,9.604,199.7632,1191.8574976,14.56
COFICAB Kenitra,APTIV,FLRY-B    ,YB0035,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,43.43504,3,Mar,13223.109,39847.42372852329,42313.948800000006,4628.08815,96264.23352000001,574346.26833936,7316.400000000001
COFICAB Kenitra,APTIV,FLRY-B    ,YB0050,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,58.02318,3,Mar,6881.196,29037.247666054398,30277.262400000003,3440.598,57182.73876,399268.87412328,5974.89
COFICAB Kenitra,APTIV,FLRY-B    ,YB0050,50,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,58.02318,3,Mar,19.424,81.96532967022603,85.46560000000001,9.712,161.41344,1127.04224832,16.62
COFICAB Kenitra,APTIV,FLRY-B    ,YB0075,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,86.089615,3,Mar,3389.035,21380.529553787634,22706.5345,2541.77625,35212.07365,291760.718371525,4685.89
COFICAB Kenitra,APTIV,FLRY-B    ,YB0075,75,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,86.089615,3,Mar,8.016,50.57083355679764,53.7072,6.0120000000000005,83.28624,690.0943538399999,10.39
COFICAB Kenitra,APTIV,FLRY-B    ,YB0100,100,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,112.63636,3,Mar,1385.833,11614.226365833048,12195.3304,1385.8329999999999,18306.85393,156095.18468787998,3196.82
COFICAB Kenitra,APTIV,FLRY-B    ,YB0150,150,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,161.94016,3,Mar,1133.038,13842.575181877954,14502.886400000001,1699.557,19624.21816,183484.35500608,4659.08
COFICAB Kenitra,APTIV,FLRY-B    ,YB020,250,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,269.26636499999995,3,Mar,17.633,358.8777028306063,382.6361,44.0825,424.77897,4747.973814044999,168.63
COFICAB Kenitra,APTIV,FLRY-B    ,YB0200,200,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,233.13876699999997,3,Mar,10.512,172.60151908152756,198.25632,21.024,210.7656,2450.754718704,80.2
COFICAB Kenitra,APTIV,FLRY-B    ,YB0250,250,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,269.26636499999995,3,Mar,1758.487,35789.81313545536,38159.1679,4396.2175,42361.95183,473501.4023897549,14670.81
COFICAB Kenitra,APTIV,FLRY-B    ,YB0250,250,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,269.26636499999995,3,Mar,3.015,61.363141498002506,65.4255,7.5375,72.63135,811.8380904749998,24.09
COFICAB Kenitra,APTIV,FLRY-B    ,YB0400,400,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,437.48575,3,Mar,299.258,9857.504989662137,10474.03,1197.0320000000002,12580.80632,130921.1105735,8071.68
COFICAB Kenitra,APTIV,FLRY-B    ,YB0400,400,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,437.48575,3,Mar,1.6,52.703713796989284,56.0,6.4,67.264,699.9772,42.04
COFICAB Kenitra,APTIV,FLRY-B    ,YB0600,600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,653.3086249999999,3,Mar,119.42,5901.829855512786,6269.55,716.52,7181.9188,78018.11599749999,6374.84
COFICAB Kenitra,APTIV,FLYW      ,VWYW16050,1600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.298449999999999,10.96766,1920.85626,3,Mar,2.0,265.957684452688,301.6,32.0,434.1,3841.71252,434.1
COFICAB Kenitra,APTIV,IRT2      ,IRT20035,35,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,41.532439999999994,3,Mar,8775.389,24590.31634150896,26326.167,3071.38615,65201.140269999996,364463.31711915997,4807.21
COFICAB Kenitra,APTIV,IRT2      ,IRT20050,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,58.59853799999999,3,Mar,14367.21,60744.74530332206,62497.36349999999,7183.605,131459.9715,841897.5011389798,13441.35
COFICAB Kenitra,APTIV,IRT2      ,IRT20075,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,86.43861999999999,3,Mar,4131.995,26153.353272188888,26857.9675,3098.99625,51856.53725,357163.9456468999,6777.0
COFICAB Kenitra,APTIV,IRT2      ,IRT20075,75,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,86.43861999999999,3,Mar,5.8,36.71094688611567,37.699999999999996,4.35,72.79,501.3439959999999,12.55
COFICAB Kenitra,APTIV,IRT2      ,IRT20100,100,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,107.96333599999998,3,Mar,382.866,3054.322589905861,3139.5011999999997,382.866,5647.2735,41335.490600975994,988.25
COFICAB Kenitra,APTIV,IRT2      ,IRT20150,150,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,165.45723999999998,3,Mar,1554.7740000000001,19064.838185198234,20212.061999999998,2332.161,27488.404319999998,257248.61486375998,6382.48
COFICAB Kenitra,APTIV,IRT2      ,IRT20150,150,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,165.45723999999998,3,Mar,7.859999999999999,96.38032803202145,102.18,11.79,138.9648,1300.4939064,35.36
COFICAB Kenitra,APTIV,IRT2      ,IRT20200,200,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,210.61342,3,Mar,937.558,14522.50606498244,15469.707,1875.116,21610.711900000002,197462.29682836,6961.1
COFICAB Kenitra,APTIV,IRT2      ,IRT20200,200,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,210.61342,3,Mar,12.1,187.42554955137447,199.64999999999998,24.2,278.905,2548.4223819999997,92.2
COFICAB Kenitra,APTIV,IRT2      ,IRT20250,250,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,280.10456,3,Mar,251.599,5134.251543756125,5535.178,628.9975,7553.00198,70474.02719144,2671.7799999999997
COFICAB Kenitra,APTIV,IRT2      ,IRT20250,250,M-1,PURCHASED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,280.10456,3,Mar,7.812,159.415470887495,171.864,19.53,234.51623999999998,2188.17682272,90.06
COFICAB Kenitra,APTIV,IRT2      ,IRT20300,300,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,336.05447999999996,3,Mar,86.744,2218.287518903974,2255.344,260.23199999999997,3513.132,29150.709813119996,1660.5
COFICAB Kenitra,APTIV,IRT2      ,IRT20400,400,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,430.71732799999995,3,Mar,350.49,10957.565930002971,11776.464000000002,1401.96,17093.3973,150962.11629071998,11070.79
COFICAB Kenitra,APTIV,IRT2      ,IRT20600,600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.367479999999999,10.96766,667.2489599999999,3,Mar,1.212,59.89798848502342,63.024,7.271999999999999,92.28168,808.7057395199998,76.14
COFICAB Kenitra,CABIND,F3        ,F31000,1000,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,1251.05536,3,Mar,21.6,1836.3773757788235,2073.6000000000004,216.0,4280.255999999999,27022.795776,2377.92
COFICAB Kenitra,CABIND,F3        ,F31600,1600,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,1990.07964,3,Mar,12.951,1722.2089856733812,1994.454,207.216,3899.02806,25773.52141764,4214.84
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0035,35,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,55.0613376,3,Mar,13.15,39.62711205285242,44.184,4.6025,239.46150000000003,724.05658944,18.21
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0050,50,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,73.784768,3,Mar,210.364,887.6932975055306,1009.7472,105.182,4447.09496,15521.658935552,401.66
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0050,50,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,74.66734399999999,3,Mar,20.509999999999998,86.54802880644232,98.448,10.254999999999999,433.58140000000003,1531.4272254399998,42.28
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0075,75,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,105.227152,3,Mar,48.122,303.5890284955359,346.4784,36.0915,1263.68372,5063.741008544001,157.56
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0075,75,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,106.551016,3,Mar,8.518,53.73781939081865,61.329600000000006,6.3885000000000005,223.68268000000003,907.6015542880001,26.26
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0100,100,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,138.979536,3,Mar,55.897999999999996,468.46339017568187,536.6208,55.897999999999996,1883.2036199999998,7768.678103327999,303.21
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0150,150,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,202.654304,3,Mar,9.928,121.29256600898145,142.96320000000003,14.892,443.98015999999996,2011.951930112,89.44
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0250,250,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,333.96384,3,Mar,2.27,46.20044152585926,54.480000000000004,5.675,160.57979999999998,758.0979168,70.74
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0400,400,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,544.878144,3,Mar,6.688000000000001,220.3015236714152,256.8192,26.752000000000002,827.43936,3644.145027072,494.88
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0400,400,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,551.9387519999999,3,Mar,1.5,49.40973168467745,57.599999999999994,6.0,185.57999999999998,827.9081279999998,123.72
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0600,600,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,798.137216,3,Mar,32.839,1622.9290790921484,1891.5264,197.034,5464.4096,26210.028036223997,3993.6000000000004
COFICAB Kenitra,CABIND,F4 2X-B   ,F42X0600,600,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,808.728128,3,Mar,9.704,479.5792741408145,558.9504000000001,58.224,1614.7456,7847.897754111999,1164.8
COFICAB Kenitra,CABIND,F6A       ,F6A0050,50,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,136.364768,3,Mar,77.109,326.016483080664,370.1232,38.5545,6455.565479999999,10514.950895712,1004.64
COFICAB Kenitra,CABIND,F6A       ,F6A0100,100,M-1,PURCHASED,PE,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,245.719536,3,Mar,13.79,117.26257595191575,132.38400000000001,13.79,1936.5297,3388.47240144,561.72
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0050,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,58.967057200000006,3,Mar,794.643,3359.760638430687,3512.32206,397.3215,8335.80507,46857.75923457961,881.16
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0050,50,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,59.7797626,3,Mar,91.60900000000001,387.32400880143257,404.91178,45.804500000000004,960.97841,5476.3642720234,104.9
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0075,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,89.29362,3,Mar,118.755,751.6566374932185,831.285,89.06625,1486.8126,10604.0638431,200.32
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0075,75,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,90.58071,3,Mar,6.5,41.141578406853775,45.5,4.875,81.38,588.7746149999999,12.52
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0100,100,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,113.9766762,3,Mar,33.197,279.2777026426252,301.09679,33.197,481.3565,3783.6837198114,87.0
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0150,150,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,167.84985260000002,3,Mar,127.359,1561.692391581453,1733.35599,191.0385,2366.33022,21377.189377283405,575.9799999999999
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0150,150,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,170.35232329999997,3,Mar,8.516,104.42428416293825,115.90276,12.774000000000001,158.22727999999998,1450.7203852227997,37.16
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0200,200,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,214.92342860000002,3,Mar,22.141,364.27004338034084,381.04661,44.282,579.42997,4758.619632632601,183.19
COFICAB Kenitra,CABIND,FC2-A     ,FC2A0200,200,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,218.0878313,3,Mar,6.35,104.47201009282165,109.2835,12.7,166.17950000000002,1384.8577287550002,52.34
COFICAB Kenitra,CABIND,FC3-A     ,FC3A0050,50,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,62.561236,3,Mar,216.745,916.4005969682728,997.0269999999999,108.3725,2624.78195,13559.83509682,278.53
COFICAB Kenitra,CABIND,FC3-A     ,FC3A0050,50,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,63.40703799999999,3,Mar,53.008,224.11849336360336,243.83679999999998,26.504,641.92688,3361.080270304,72.66
COFICAB Kenitra,CABIND,FC3-A     ,FC3A0075,75,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,93.060386,3,Mar,117.527,743.8840439111236,834.4417,88.14525,1785.23513,10937.107985421999,258.23
COFICAB Kenitra,CABIND,FC3-A     ,FC3A0100,100,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,114.96511,3,Mar,32.628,274.4908540477625,277.33799999999997,32.628,709.3327199999999,3751.08160908,130.44
COFICAB Kenitra,CABIND,FC3-A     ,FC3A0100,100,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,116.528005,3,Mar,11.481,96.58665855468806,97.5885,11.481,249.59694,1337.8580254049998,43.48
COFICAB Kenitra,CABIND,FC3-A     ,FC3A0150,150,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,177.023708,3,Mar,16.712,204.9246872864049,230.62560000000002,25.067999999999998,428.99704,2958.420208096,102.68
COFICAB Kenitra,CABIND,FC3-A     ,FC3A0150,150,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,179.56111399999998,3,Mar,8.509,104.33844926519981,117.42420000000001,12.7635,218.42603000000003,1527.8855190259999,51.34
COFICAB Kenitra,CABIND,FCF2      ,FCF21000,1000,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,1255.20536,3,Mar,54.226,4609.970766473678,5205.696,542.26,10970.46206,68064.76585135999,6473.92
COFICAB Kenitra,CABIND,FCF2      ,FCF21000,1000,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,1272.8568799999998,3,Mar,13.902000000000001,1181.865038828552,1334.592,139.02,2812.51362,17695.256345759997,1820.79
COFICAB Kenitra,CABIND,FCF2      ,FCF21600,1600,M-1,PRODUCED,PVC,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,2017.082576,3,Mar,3.9819999999999998,536.2501387988441,611.6351999999999,63.711999999999996,1323.8158999999998,8032.022817632,1329.8
COFICAB Kenitra,CABIND,FCF3      ,FCF30800,800,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,1008.506288,3,Mar,1.0,65.11112938128763,76.8,8.0,166.19,1008.506288,166.19
COFICAB Kenitra,CABIND,FCF3      ,FCF308005,800,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,1008.506288,3,Mar,29.994,1952.943214662341,2303.5392,239.952,4984.702859999999,30249.137602272,5318.08
COFICAB Kenitra,CABIND,FCF3      ,FCF308005,800,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,1022.6275039999998,3,Mar,9.0,586.0001644315886,691.1999999999999,72.0,1495.71,9203.647535999999,1495.71
COFICAB Kenitra,CABIND,FCF3      ,FCF308050,800,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,1008.506288,3,Mar,29.0,1888.222752057341,2227.2,232.0,4819.51,29246.682352,4819.51
COFICAB Kenitra,CABIND,FCF3      ,FCF308050,800,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,1022.6275039999998,3,Mar,8.0,520.889035050301,614.4,64.0,1329.52,8181.0200319999985,1329.52
COFICAB Kenitra,CABIND,FCF3      ,FCF308065,800,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,10.96766,10.96766,1008.506288,3,Mar,18.14,1181.1158869765575,1393.152,145.12,3014.6866,18294.30406432,3157.61
COFICAB Kenitra,CABIND,FCF3      ,FCF308065,800,M-1,PRODUCED,PP,LME Cash M-1 + 315$ + 1%,11.15153,10.96766,1022.6275039999998,3,Mar,7.0,455.77790566901336,537.6,56.0,1163.33,7158.3925279999985,1163.33
